time (minutes),A,B
0.0391666666666667,34624.3565045455,57569.763502785
0.04,34624.3566607331,57569.8032135734
0.0408333333333333,34624.3568168456,57569.8429129681
0.0416666666666667,34624.3569728828,57569.8826009723
0.0425,34624.357128845,57569.9222775893
0.0433333333333333,34624.3572847321,57569.9619428223
0.0441666666666667,34624.3574405442,57570.0015966745
0.045,34624.3575962813,57570.0412391493
0.0458333333333333,34624.3577519434,57570.0808702498
0.0466666666666667,34624.3579075306,57570.1204899794
0.0475,34624.3580630429,57570.1600983412
0.0483333333333333,34624.3582184803,57570.1996953386
0.0491666666666667,34624.3583738429,57570.2392809747
0.05,34624.3585291307,57570.2788552528
0.0508333333333333,34624.3586843438,57570.3184181761
0.0516666666666667,34624.3588394822,57570.357969748
0.0525,34624.3589945459,57570.3975099715
0.0533333333333333,34624.3591495349,57570.4370388501
0.0541666666666667,34624.3593044494,57570.4765563868
0.055,34624.3594592893,57570.5160625851
0.0558333333333333,34624.3596140546,57570.555557448
0.0566666666666667,34624.3597687455,57570.5950409788
0.0575,34624.3599233618,57570.6345131809
0.0583333333333333,34624.3600779038,57570.6739740573
0.0591666666666667,34624.3602323714,57570.7134236114
0.06,34624.3603867646,57570.7528618463
0.0608333333333333,34624.3605410835,57570.7922887654
0.0616666666666667,34624.3606953281,57570.8317043718
0.0625,34624.3608494985,57570.8711086687
0.0633333333333333,34624.3610035947,57570.9105016595
0.0641666666666667,34624.3611576167,57570.9498833473
0.065,34624.3613115645,57570.9892537353
0.0658333333333333,34624.3614654383,57571.0286128269
0.0666666666666667,34624.361619238,57571.0679606252
0.0675,34624.3617729636,57571.1072971334
0.0683333333333333,34624.3619266153,57571.1466223548
0.0691666666666667,34624.362080193,57571.1859362925
0.07,34624.3622336967,57571.2252389499
0.0708333333333333,34624.3623871266,57571.2645303301
0.0716666666666667,34624.3625404826,57571.3038104364
0.0725,34624.3626937648,57571.343079272
0.0733333333333333,34624.3628469733,57571.38233684
0.0741666666666667,34624.363000108,57571.4215831438
0.075,34624.3631531689,57571.4608181865
0.0758333333333333,34624.3633061562,57571.5000419713
0.0766666666666667,34624.3634590699,57571.5392545016
0.0775,34624.3636119099,57571.5784557804
0.0783333333333333,34624.3637646764,57571.617645811
0.0791666666666667,34624.3639173693,57571.6568245966
0.08,34624.3640699888,57571.6959921404
0.0808333333333333,34624.3642225347,57571.7351484457
0.0816666666666667,34624.3643750073,57571.7742935156
0.0825,34624.3645274064,57571.8134273534
0.0833333333333333,34624.3646797322,57571.8525499622
0.0841666666666667,34624.3648319847,57571.8916613453
0.085,34624.3649841639,57571.9307615059
0.0858333333333333,34624.3651362698,57571.9698504472
0.0866666666666667,34624.3652883025,57572.0089281723
0.0875,34624.3654402621,57572.0479946845
0.0883333333333333,34624.3655921485,57572.0870499871
0.0891666666666667,34624.3657439618,57572.1260940831
0.09,34624.365895702,57572.1651269758
0.0908333333333333,34624.3660473691,57572.2041486685
0.0916666666666667,34624.3661989633,57572.2431591642
0.0925,34624.3663504845,57572.2821584662
0.0933333333333333,34624.3665019327,57572.3211465777
0.0941666666666667,34624.3666533081,57572.3601235019
0.095,34624.3668046106,57572.399089242
0.0958333333333333,34624.3669558402,57572.4380438012
0.0966666666666667,34624.3671069971,57572.4769871827
0.0975,34624.3672580812,57572.5159193896
0.0983333333333333,34624.3674090926,57572.5548404252
0.0991666666666667,34624.3675600313,57572.5937502926
0.1,34624.3677108973,57572.6326489951
0.100833333333333,34624.3678616907,57572.6715365359
0.101666666666667,34624.3680124116,57572.710412918
0.1025,34624.3681630598,57572.7492781448
0.103333333333333,34624.3683136356,57572.7881322193
0.104166666666667,34624.3684641389,57572.8269751448
0.105,34624.3686145697,57572.8658069246
0.105833333333333,34624.3687649282,57572.9046275616
0.106666666666667,34624.3689152142,57572.9434370592
0.1075,34624.3690654279,57572.9822354205
0.108333333333333,34624.3692155693,57573.0210226487
0.109166666666667,34624.3693656385,57573.059798747
0.11,34624.3695156354,57573.0985637186
0.110833333333333,34624.3696655601,57573.1373175666
0.111666666666667,34624.3698154126,57573.1760602942
0.1125,34624.369965193,57573.2147919046
0.113333333333333,34624.3701149013,57573.2535124009
0.114166666666667,34624.3702645376,57573.2922217864
0.115,34624.3704141018,57573.3309200643
0.115833333333333,34624.370563594,57573.3696072376
0.116666666666667,34624.3707130143,57573.4082833096
0.1175,34624.3708623626,57573.4469482834
0.118333333333333,34624.3710116391,57573.4856021622
0.119166666666667,34624.3711608437,57573.5242449492
0.12,34624.3713099765,57573.5628766476
0.120833333333333,34624.3714590375,57573.6014972604
0.121666666666667,34624.3716080267,57573.640106791
0.1225,34624.3717569442,57573.6787052424
0.123333333333333,34624.3719057901,57573.7172926178
0.124166666666667,34624.3720545643,57573.7558689204
0.125,34624.3722032668,57573.7944341533
0.125833333333333,34624.3723518979,57573.8329883197
0.126666666666667,34624.3725004573,57573.8715314228
0.1275,34624.3726489453,57573.9100634657
0.128333333333333,34624.3727973617,57573.9485844516
0.129166666666667,34624.3729457068,57573.9870943837
0.13,34624.3730939804,57574.025593265
0.130833333333333,34624.3732421827,57574.0640810988
0.131666666666667,34624.3733903136,57574.1025578882
0.1325,34624.3735383732,57574.1410236364
0.133333333333333,34624.3736863616,57574.1794783465
0.134166666666667,34624.3738342787,57574.2179220217
0.135,34624.3739821246,57574.2563546651
0.135833333333333,34624.3741298993,57574.2947762799
0.136666666666667,34624.374277603,57574.3331868693
0.1375,34624.3744252355,57574.3715864363
0.138333333333333,34624.3745727969,57574.4099749842
0.139166666666667,34624.3747202874,57574.448352516
0.14,34624.3748677068,57574.486719035
0.140833333333333,34624.3750150553,57574.5250745442
0.141666666666667,34624.3751623328,57574.5634190469
0.1425,34624.3753095395,57574.6017525461
0.143333333333333,34624.3754566753,57574.640075045
0.144166666666667,34624.3756037402,57574.6783865468
0.145,34624.3757507344,57574.7166870546
0.145833333333333,34624.3758976578,57574.7549765715
0.146666666666667,34624.3760445105,57574.7932551007
0.1475,34624.3761912925,57574.8315226454
0.148333333333333,34624.3763380039,57574.8697792085
0.149166666666667,34624.3764846447,57574.9080247934
0.15,34624.3766312148,57574.9462594031
0.150833333333333,34624.3767777144,57574.9844830407
0.151666666666667,34624.3769241435,57575.0226957095
0.1525,34624.3770705021,57575.0608974124
0.153333333333333,34624.3772167902,57575.0990881528
0.154166666666667,34624.377363008,57575.1372679336
0.155,34624.3775091553,57575.1754367581
0.155833333333333,34624.3776552323,57575.2135946293
0.156666666666667,34624.377801239,57575.2517415505
0.1575,34624.3779471754,57575.2898775246
0.158333333333333,34624.3780930416,57575.3280025549
0.159166666666667,34624.3782388375,57575.3661166444
0.16,34624.3783845633,57575.4042197964
0.160833333333333,34624.3785302189,57575.4423120139
0.161666666666667,34624.3786758045,57575.4803933
0.1625,34624.3788213199,57575.5184636579
0.163333333333333,34624.3789667653,57575.5565230907
0.164166666666667,34624.3791121407,57575.5945716015
0.165,34624.3792574461,57575.6326091934
0.165833333333333,34624.3794026815,57575.6706358696
0.166666666666667,34624.3795478471,57575.7086516332
0.1675,34624.3796929428,57575.7466564873
0.168333333333333,34624.3798379686,57575.784650435
0.169166666666667,34624.3799829246,57575.8226334794
0.17,34624.3801278109,57575.8606056236
0.170833333333333,34624.3802726274,57575.8985668708
0.171666666666667,34624.3804173742,57575.9365172241
0.1725,34624.3805620513,57575.9744566865
0.173333333333333,34624.3807066588,57576.0123852613
0.174166666666667,34624.3808511967,57576.0503029514
0.175,34624.380995665,57576.0882097601
0.175833333333333,34624.3811400637,57576.1261056904
0.176666666666667,34624.381284393,57576.1639907454
0.1775,34624.3814286528,57576.2018649283
0.178333333333333,34624.3815728431,57576.2397282421
0.179166666666667,34624.3817169641,57576.2775806899
0.18,34624.3818610156,57576.315422275
0.180833333333333,34624.3820049979,57576.3532530002
0.181666666666667,34624.3821489108,57576.3910728689
0.1825,34624.3822927544,57576.428881884
0.183333333333333,34624.3824365288,57576.4666800487
0.184166666666667,34624.382580234,57576.504467366
0.185,34624.3827238701,57576.5422438392
0.185833333333333,34624.382867437,57576.5800094711
0.186666666666667,34624.3830109347,57576.6177642651
0.1875,34624.3831543635,57576.6555082241
0.188333333333333,34624.3832977231,57576.6932413513
0.189166666666667,34624.3834410138,57576.7309636497
0.19,34624.3835842355,57576.7686751224
0.190833333333333,34624.3837273882,57576.8063757726
0.191666666666667,34624.3838704721,57576.8440656034
0.1925,34624.384013487,57576.8817446177
0.193333333333333,34624.3841564332,57576.9194128188
0.194166666666667,34624.3842993105,57576.9570702097
0.195,34624.384442119,57576.9947167935
0.195833333333333,34624.3845848588,57577.0323525732
0.196666666666667,34624.3847275299,57577.069977552
0.1975,34624.3848701324,57577.107591733
0.198333333333333,34624.3850126661,57577.1451951192
0.199166666666667,34624.3851551313,57577.1827877138
0.2,34624.3852975279,57577.2203695197
0.200833333333333,34624.385439856,57577.2579405401
0.201666666666667,34624.3855821155,57577.2955007782
0.2025,34624.3857243066,57577.3330502368
0.203333333333333,34624.3858664292,57577.3705889192
0.204166666666667,34624.3860084834,57577.4081168285
0.205,34624.3861504692,57577.4456339676
0.205833333333333,34624.3862923867,57577.4831403397
0.206666666666667,34624.3864342359,57577.5206359478
0.2075,34624.3865760168,57577.558120795
0.208333333333333,34624.3867177295,57577.5955948845
0.209166666666667,34624.3868593739,57577.6330582192
0.21,34624.3870009501,57577.6705108023
0.210833333333333,34624.3871424582,57577.7079526368
0.211666666666667,34624.3872838982,57577.7453837257
0.2125,34624.3874252701,57577.7828040723
0.213333333333333,34624.387566574,57577.8202136795
0.214166666666667,34624.3877078099,57577.8576125503
0.215,34624.3878489777,57577.895000688
0.215833333333333,34624.3879900776,57577.9323780954
0.216666666666667,34624.3881311096,57577.9697447758
0.2175,34624.3882720737,57578.0071007321
0.218333333333333,34624.38841297,57578.0444459675
0.219166666666667,34624.3885537984,57578.0817804849
0.22,34624.388694559,57578.1191042875
0.220833333333333,34624.3888352519,57578.1564173784
0.221666666666667,34624.3889758771,57578.1937197605
0.2225,34624.3891164346,57578.2310114369
0.223333333333333,34624.3892569244,57578.2682924108
0.224166666666667,34624.3893973466,57578.3055626851
0.225,34624.3895377012,57578.3428222629
0.225833333333333,34624.3896779882,57578.3800711473
0.226666666666667,34624.3898182077,57578.4173093413
0.2275,34624.3899583597,57578.454536848
0.228333333333333,34624.3900984443,57578.4917536705
0.229166666666667,34624.3902384614,57578.5289598117
0.23,34624.3903784111,57578.5661552748
0.230833333333333,34624.3905182935,57578.6033400628
0.231666666666667,34624.3906581085,57578.6405141787
0.2325,34624.3907978562,57578.6776776256
0.233333333333333,34624.3909375367,57578.7148304065
0.234166666666667,34624.3910771499,57578.7519725246
0.235,34624.3912166959,57578.7891039828
0.235833333333333,34624.3913561748,57578.8262247841
0.236666666666667,34624.3914955865,57578.8633349317
0.2375,34624.3916349311,57578.9004344286
0.238333333333333,34624.3917742086,57578.9375232778
0.239166666666667,34624.3919134191,57578.9746014823
0.24,34624.3920525626,57579.0116690453
0.240833333333333,34624.3921916391,57579.0487259697
0.241666666666667,34624.3923306487,57579.0857722586
0.2425,34624.3924695913,57579.122807915
0.243333333333333,34624.3926084671,57579.159832942
0.244166666666667,34624.392747276,57579.1968473426
0.245,34624.3928860181,57579.2338511198
0.245833333333333,34624.3930246934,57579.2708442767
0.246666666666667,34624.393163302,57579.3078268163
0.2475,34624.3933018438,57579.3447987416
0.248333333333333,34624.393440319,57579.3817600557
0.249166666666667,34624.3935787275,57579.4187107616
0.25,34624.3937170694,57579.4556508624
0.250833333333333,34624.3938553446,57579.4925803611
0.251666666666667,34624.3939935534,57579.5294992606
0.2525,34624.3941316956,57579.5664075641
0.253333333333333,34624.3942697713,57579.6033052745
0.254166666666667,34624.3944077805,57579.6401923949
0.255,34624.3945457233,57579.6770689283
0.255833333333333,34624.3946835998,57579.7139348778
0.256666666666667,34624.3948214098,57579.7507902463
0.2575,34624.3949591535,57579.787635037
0.258333333333333,34624.3950968309,57579.8244692527
0.259166666666667,34624.3952344421,57579.8612928966
0.26,34624.395371987,57579.8981059716
0.260833333333333,34624.3955094657,57579.9349084808
0.261666666666667,34624.3956468782,57579.9717004272
0.2625,34624.3957842246,57580.0084818137
0.263333333333333,34624.3959215048,57580.0452526436
0.264166666666667,34624.396058719,57580.0820129197
0.265,34624.3961958671,57580.118762645
0.265833333333333,34624.3963329492,57580.1555018226
0.266666666666667,34624.3964699654,57580.1922304555
0.2675,34624.3966069155,57580.2289485467
0.268333333333333,34624.3967437998,57580.2656560993
0.269166666666667,34624.3968806182,57580.3023531162
0.27,34624.3970173707,57580.3390396004
0.270833333333333,34624.3971540573,57580.375715555
0.271666666666667,34624.3972906782,57580.4123809829
0.2725,34624.3974272334,57580.4490358872
0.273333333333333,34624.3975637227,57580.4856802709
0.274166666666667,34624.3977001464,57580.522314137
0.275,34624.3978365045,57580.5589374884
0.275833333333333,34624.3979727969,57580.5955503283
0.276666666666667,34624.3981090236,57580.6321526596
0.2775,34624.3982451848,57580.6687444852
0.278333333333333,34624.3983812805,57580.7053258083
0.279166666666667,34624.3985173107,57580.7418966318
0.28,34624.3986532754,57580.7784569587
0.280833333333333,34624.3987891746,57580.815006792
0.281666666666667,34624.3989250084,57580.8515461347
0.2825,34624.3990607769,57580.8880749899
0.283333333333333,34624.3991964799,57580.9245933604
0.284166666666667,34624.3993321177,57580.9611012493
0.285,34624.3994676902,57580.9975986597
0.285833333333333,34624.3996031974,57581.0340855944
0.286666666666667,34624.3997386394,57581.0705620565
0.2875,34624.3998740162,57581.107028049
0.288333333333333,34624.4000093278,57581.1434835749
0.289166666666667,34624.4001445743,57581.1799286371
0.29,34624.4002797557,57581.2163632387
0.290833333333333,34624.400414872,57581.2527873826
0.291666666666667,34624.4005499233,57581.2892010719
0.2925,34624.4006849096,57581.3256043095
0.293333333333333,34624.4008198309,57581.3619970984
0.294166666666667,34624.4009546873,57581.3983794415
0.295,34624.4010894787,57581.434751342
0.295833333333333,34624.4012242053,57581.4711128027
0.296666666666667,34624.401358867,57581.5074638267
0.2975,34624.4014934639,57581.5438044169
0.298333333333333,34624.401627996,57581.5801345764
0.299166666666667,34624.4017624633,57581.616454308
0.3,34624.401896866,57581.6527636148
0.300833333333333,34624.4020312039,57581.6890624998
0.301666666666667,34624.4021654771,57581.7253509658
0.3025,34624.4022996858,57581.7616290161
0.303333333333333,34624.4024338298,57581.7978966533
0.304166666666667,34624.4025679093,57581.8341538807
0.305,34624.4027019242,57581.8704007011
0.305833333333333,34624.4028358746,57581.9066371175
0.306666666666667,34624.4029697605,57581.9428631329
0.3075,34624.403103582,57581.9790787503
0.308333333333333,34624.4032373391,57582.0152839726
0.309166666666667,34624.4033710318,57582.0514788028
0.31,34624.4035046601,57582.0876632439
0.310833333333333,34624.4036382241,57582.1238372988
0.311666666666667,34624.4037717238,57582.1600009706
0.3125,34624.4039051593,57582.1961542621
0.313333333333333,34624.4040385305,57582.2322971764
0.314166666666667,34624.4041718375,57582.2684297164
0.315,34624.4043050804,57582.3045518851
0.315833333333333,34624.4044382591,57582.3406636854
0.316666666666667,34624.4045713738,57582.3767651203
0.3175,34624.4047044243,57582.4128561928
0.318333333333333,34624.4048374108,57582.4489369059
0.319166666666667,34624.4049703333,57582.4850072624
0.32,34624.4051031918,57582.5210672654
0.320833333333333,34624.4052359864,57582.5571169178
0.321666666666667,34624.405368717,57582.5931562226
0.3225,34624.4055013837,57582.6291851827
0.323333333333333,34624.4056339866,57582.6652038011
0.324166666666667,34624.4057665257,57582.7012120807
0.325,34624.4058990009,57582.7372100245
0.325833333333333,34624.4060314124,57582.7731976355
0.326666666666667,34624.4061637602,57582.8091749166
0.3275,34624.4062960442,57582.8451418708
0.328333333333333,34624.4064282646,57582.881098501
0.329166666666667,34624.4065604213,57582.9170448101
0.33,34624.4066925144,57582.9529808011
0.330833333333333,34624.4068245439,57582.988906477
0.331666666666667,34624.4069565099,57583.0248218408
0.3325,34624.4070884124,57583.0607268952
0.333333333333333,34624.4072202513,57583.0966216434
0.334166666666667,34624.4073520268,57583.1325060882
0.335,34624.4074837389,57583.1683802327
0.335833333333333,34624.4076153876,57583.2042440796
0.336666666666667,34624.4077469729,57583.2400976321
0.3375,34624.4078784948,57583.275940893
0.338333333333333,34624.4080099535,57583.3117738652
0.339166666666667,34624.4081413489,57583.3475965518
0.34,34624.408272681,57583.3834089556
0.340833333333333,34624.4084039499,57583.4192110796
0.341666666666667,34624.4085351556,57583.4550029267
0.3425,34624.4086662982,57583.4907844999
0.343333333333333,34624.4087973777,57583.5265558021
0.344166666666667,34624.408928394,57583.5623168362
0.345,34624.4090593473,57583.5980676052
0.345833333333333,34624.4091902376,57583.633808112
0.346666666666667,34624.4093210648,57583.6695383596
0.3475,34624.4094518291,57583.7052583508
0.348333333333333,34624.4095825304,57583.7409680886
0.349166666666667,34624.4097131688,57583.776667576
0.35,34624.4098437443,57583.8123568158
0.350833333333333,34624.409974257,57583.848035811
0.351666666666667,34624.4101047069,57583.8837045646
0.3525,34624.410235094,57583.9193630794
0.353333333333333,34624.4103654183,57583.9550113584
0.354166666666667,34624.4104956798,57583.9906494045
0.355,34624.4106258787,57584.0262772206
0.355833333333333,34624.4107560149,57584.0618948097
0.356666666666667,34624.4108860884,57584.0975021746
0.3575,34624.4110160994,57584.1330993184
0.358333333333333,34624.4111460478,57584.1686862439
0.359166666666667,34624.4112759336,57584.204262954
0.36,34624.4114057569,57584.2398294517
0.360833333333333,34624.4115355177,57584.2753857398
0.361666666666667,34624.411665216,57584.3109318214
0.3625,34624.4117948519,57584.3464676993
0.363333333333333,34624.4119244254,57584.3819933764
0.364166666666667,34624.4120539365,57584.4175088557
0.365,34624.4121833853,57584.45301414
0.365833333333333,34624.4123127718,57584.4885092324
0.366666666666667,34624.412442096,57584.5239941356
0.3675,34624.412571358,57584.5594688526
0.368333333333333,34624.4127005577,57584.5949333864
0.369166666666667,34624.4128296953,57584.6303877398
0.37,34624.4129587707,57584.6658319157
0.370833333333333,34624.4130877839,57584.7012659171
0.371666666666667,34624.4132167351,57584.7366897468
0.3725,34624.4133456241,57584.7721034078
0.373333333333333,34624.4134744512,57584.807506903
0.374166666666667,34624.4136032162,57584.8429002353
0.375,34624.4137319193,57584.8782834075
0.375833333333333,34624.4138605604,57584.9136564227
0.376666666666667,34624.4139891395,57584.9490192836
0.3775,34624.4141176568,57584.9843719932
0.378333333333333,34624.4142461122,57585.0197145545
0.379166666666667,34624.4143745058,57585.0550469702
0.38,34624.4145028376,57585.0903692433
0.380833333333333,34624.4146311076,57585.1256813768
0.381666666666667,34624.4147593159,57585.1609833734
0.3825,34624.4148874624,57585.1962752361
0.383333333333333,34624.4150155473,57585.2315569679
0.384166666666667,34624.4151435705,57585.2668285715
0.385,34624.4152715321,57585.3020900499
0.385833333333333,34624.4153994321,57585.337341406
0.386666666666667,34624.4155272706,57585.3725826426
0.3875,34624.4156550475,57585.4078137627
0.388333333333333,34624.4157827629,57585.4430347692
0.389166666666667,34624.4159104168,57585.4782456649
0.39,34624.4160380093,57585.5134464528
0.390833333333333,34624.4161655403,57585.5486371357
0.391666666666667,34624.41629301,57585.5838177165
0.3925,34624.4164204183,57585.6189881982
0.393333333333333,34624.4165477653,57585.6541485835
0.394166666666667,34624.416675051,57585.6892988754
0.395,34624.4168022754,57585.7244390768
0.395833333333333,34624.4169294385,57585.7595691905
0.396666666666667,34624.4170565405,57585.7946892194
0.3975,34624.4171835813,57585.8297991665
0.398333333333333,34624.4173105609,57585.8648990346
0.399166666666667,34624.4174374794,57585.8999888266
0.4,34624.4175643369,57585.9350685453
0.400833333333333,34624.4176911332,57585.9701381936
0.401666666666667,34624.4178178685,57586.0051977745
0.4025,34624.4179445428,57586.0402472908
0.403333333333333,34624.4180711562,57586.0752867454
0.404166666666667,34624.4181977086,57586.1103161411
0.405,34624.4183242001,57586.1453354809
0.405833333333333,34624.4184506306,57586.1803447675
0.406666666666667,34624.4185770004,57586.215344004
0.4075,34624.4187033093,57586.250333193
0.408333333333333,34624.4188295574,57586.2853123377
0.409166666666667,34624.4189557447,57586.3202814407
0.41,34624.4190818713,57586.355240505
0.410833333333333,34624.4192079372,57586.3901895334
0.411666666666667,34624.4193339424,57586.4251285288
0.4125,34624.419459887,57586.4600574941
0.413333333333333,34624.4195857709,57586.4949764321
0.414166666666667,34624.4197115942,57586.5298853458
0.415,34624.419837357,57586.5647842379
0.415833333333333,34624.4199630592,57586.5996731114
0.416666666666667,34624.4200887009,57586.634551969
0.4175,34624.4202142822,57586.6694208138
0.418333333333333,34624.420339803,57586.7042796485
0.419166666666667,34624.4204652634,57586.7391284759
0.42,34624.4205906634,57586.7739672991
0.420833333333333,34624.420716003,57586.8087961207
0.421666666666667,34624.4208412823,57586.8436149437
0.4225,34624.4209665013,57586.8784237709
0.423333333333333,34624.42109166,57586.9132226053
0.424166666666667,34624.4212167584,57586.9480114496
0.425,34624.4213417967,57586.9827903066
0.425833333333333,34624.4214667748,57587.0175591794
0.426666666666667,34624.4215916927,57587.0523180707
0.4275,34624.4217165505,57587.0870669833
0.428333333333333,34624.4218413481,57587.1218059201
0.429166666666667,34624.4219660857,57587.1565348841
0.43,34624.4220907633,57587.1912538779
0.430833333333333,34624.4222153808,57587.2259629045
0.431666666666667,34624.4223399384,57587.2606619668
0.4325,34624.422464436,57587.2953510675
0.433333333333333,34624.4225888737,57587.3300302095
0.434166666666667,34624.4227132515,57587.3646993958
0.435,34624.4228375694,57587.399358629
0.435833333333333,34624.4229618275,57587.4340079121
0.436666666666667,34624.4230860257,57587.4686472479
0.4375,34624.4232101642,57587.5032766392
0.438333333333333,34624.4233342429,57587.537896089
0.439166666666667,34624.4234582619,57587.5725055999
0.44,34624.4235822212,57587.607105175
0.440833333333333,34624.4237061208,57587.641694817
0.441666666666667,34624.4238299608,57587.6762745287
0.4425,34624.4239537412,57587.710844313
0.443333333333333,34624.424077462,57587.7454041728
0.444166666666667,34624.4242011233,57587.7799541108
0.445,34624.424324725,57587.81449413
0.445833333333333,34624.4244482672,57587.8490242331
0.446666666666667,34624.42457175,57587.883544423
0.4475,34624.4246951733,57587.9180547025
0.448333333333333,34624.4248185372,57587.9525550744
0.449166666666667,34624.4249418417,57587.9870455416
0.45,34624.4250650869,57588.021526107
0.450833333333333,34624.4251882727,57588.0559967733
0.451666666666667,34624.4253113993,57588.0904575434
0.4525,34624.4254344666,57588.12490842
0.453333333333333,34624.4255574746,57588.1593494062
0.454166666666667,34624.4256804235,57588.1937805045
0.455,34624.4258033131,57588.228201718
0.455833333333333,34624.4259261436,57588.2626130494
0.456666666666667,34624.426048915,57588.2970145015
0.4575,34624.4261716273,57588.3314060772
0.458333333333333,34624.4262942805,57588.3657877793
0.459166666666667,34624.4264168747,57588.4001596106
0.46,34624.4265394099,57588.4345215739
0.460833333333333,34624.426661886,57588.4688736721
0.461666666666667,34624.4267843033,57588.503215908
0.4625,34624.4269066616,57588.5375482844
0.463333333333333,34624.427028961,57588.5718708041
0.464166666666667,34624.4271512015,57588.6061834699
0.465,34624.4272733832,57588.6404862847
0.465833333333333,34624.4273955061,57588.6747792512
0.466666666666667,34624.4275175702,57588.7090623724
0.4675,34624.4276395755,57588.7433356509
0.468333333333333,34624.4277615222,57588.7775990897
0.469166666666667,34624.4278834101,57588.8118526915
0.47,34624.4280052393,57588.8460964591
0.470833333333333,34624.4281270099,57588.8803303954
0.471666666666667,34624.4282487219,57588.9145545032
0.4725,34624.4283703753,57588.9487687852
0.473333333333333,34624.4284919701,57588.9829732443
0.474166666666667,34624.4286135065,57589.0171678833
0.475,34624.4287349843,57589.051352705
0.475833333333333,34624.4288564036,57589.0855277123
0.476666666666667,34624.4289777645,57589.1196929078
0.4775,34624.429099067,57589.1538482945
0.478333333333333,34624.4292203111,57589.187993875
0.479166666666667,34624.4293414968,57589.2221296524
0.48,34624.4294626242,57589.2562556292
0.480833333333333,34624.4295836933,57589.2903718084
0.481666666666667,34624.4297047041,57589.3244781927
0.4825,34624.4298256566,57589.358574785
0.483333333333333,34624.429946551,57589.392661588
0.484166666666667,34624.4300673871,57589.4267386046
0.485,34624.4301881651,57589.4608058374
0.485833333333333,34624.430308885,57589.4948632895
0.486666666666667,34624.4304295467,57589.5289109634
0.4875,34624.4305501503,57589.5629488621
0.488333333333333,34624.430670696,57589.5969769883
0.489166666666667,34624.4307911835,57589.6309953448
0.49,34624.4309116131,57589.6650039344
0.490833333333333,34624.4310319847,57589.6990027599
0.491666666666667,34624.4311522984,57589.7329918241
0.4925,34624.4312725542,57589.7669711299
0.493333333333333,34624.431392752,57589.8009406798
0.494166666666667,34624.4315128921,57589.8349004769
0.495,34624.4316329742,57589.8688505238
0.495833333333333,34624.4317529986,57589.9027908233
0.496666666666667,34624.4318729652,57589.9367213783
0.4975,34624.4319928741,57589.9706421915
0.498333333333333,34624.4321127252,57590.0045532657
0.499166666666667,34624.4322325187,57590.0384546037
0.5,34624.4323522545,57590.0723462083
0.500833333333333,34624.4324719327,57590.1062280822
0.501666666666667,34624.4325915532,57590.1401002283
0.5025,34624.4327111162,57590.1739626492
0.503333333333333,34624.4328306216,57590.2078153479
0.504166666666667,34624.4329500695,57590.2416583271
0.505,34624.4330694599,57590.2754915895
0.505833333333333,34624.4331887928,57590.309315138
0.506666666666667,34624.4333080683,57590.3431289752
0.5075,34624.4334272864,57590.3769331041
0.508333333333333,34624.4335464471,57590.4107275273
0.509166666666667,34624.4336655504,57590.4445122477
0.51,34624.4337845964,57590.4782872681
0.510833333333333,34624.4339035851,57590.5120525911
0.511666666666667,34624.4340225165,57590.5458082195
0.5125,34624.4341413907,57590.5795541562
0.513333333333333,34624.4342602076,57590.613290404
0.514166666666667,34624.4343789674,57590.6470169655
0.515,34624.43449767,57590.6807338435
0.515833333333333,34624.4346163154,57590.7144410409
0.516666666666667,34624.4347349038,57590.7481385604
0.5175,34624.4348534351,57590.7818264047
0.518333333333333,34624.4349719093,57590.8155045767
0.519166666666667,34624.4350903264,57590.849173079
0.52,34624.4352086866,57590.8828319145
0.520833333333333,34624.4353269898,57590.9164810859
0.521666666666667,34624.4354452361,57590.950120596
0.5225,34624.4355634254,57590.9837504476
0.523333333333333,34624.4356815579,57591.0173706433
0.524166666666667,34624.4357996335,57591.0509811861
0.525,34624.4359176522,57591.0845820785
0.525833333333333,34624.4360356142,57591.1181733235
0.526666666666667,34624.4361535193,57591.1517549237
0.5275,34624.4362713677,57591.1853268819
0.528333333333333,34624.4363891594,57591.2188892008
0.529166666666667,34624.4365068944,57591.2524418833
0.53,34624.4366245727,57591.2859849321
0.530833333333333,34624.4367421944,57591.3195183499
0.531666666666667,34624.4368597594,57591.3530421395
0.5325,34624.4369772679,57591.3865563036
0.533333333333333,34624.4370947198,57591.420060845
0.534166666666667,34624.4372121152,57591.4535557665
0.535,34624.437329454,57591.4870410707
0.535833333333333,34624.4374467364,57591.5205167606
0.536666666666667,34624.4375639623,57591.5539828387
0.5375,34624.4376811318,57591.5874393078
0.538333333333333,34624.4377982449,57591.6208861707
0.539166666666667,34624.4379153016,57591.6543234302
0.54,34624.438032302,57591.687751089
0.540833333333333,34624.438149246,57591.7211691498
0.541666666666667,34624.4382661338,57591.7545776154
0.5425,34624.4383829653,57591.7879764884
0.543333333333333,34624.4384997405,57591.8213657718
0.544166666666667,34624.4386164596,57591.8547454682
0.545,34624.4387331225,57591.8881155803
0.545833333333333,34624.4388497292,57591.9214761109
0.546666666666667,34624.4389662798,57591.9548270627
0.5475,34624.4390827742,57591.9881684385
0.548333333333333,34624.4391992126,57592.021500241
0.549166666666667,34624.439315595,57592.054822473
0.55,34624.4394319213,57592.0881351371
0.550833333333333,34624.4395481917,57592.1214382362
0.551666666666667,34624.4396644061,57592.1547317729
